borrower_id,period,employee_count,wage_bill_inr,employer_contribution_inr,employee_contribution_inr,due_date,remittance_date,source,ingested_at,record_id,consent_id
MSME-00073,2025-07,26,425925.46,25555.53,25555.53,2025-08-15,2025-08-30,epfo_contributions,2026-07-07T17:29:40.342070+00:00,726095a2-84ad-4937-9300-2b0c2dc87016,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2025-08,26,433734.43,26024.07,26024.07,2025-09-15,2025-09-29,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4ce7b070-3811-4336-82dd-f10302eadb61,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2025-09,26,429768.45,25786.11,25786.11,2025-10-15,2025-11-01,epfo_contributions,2026-07-07T17:29:40.342070+00:00,18e32eff-9aa1-4f1c-898d-ce4d4d1b1f3c,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2025-10,25,473762.98,28425.78,28425.78,2025-11-15,2025-12-01,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5b2f6f3a-2fa5-42e1-8016-254bf66f8e0b,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2025-11,25,409732.53,24583.95,24583.95,2025-12-15,2025-12-30,epfo_contributions,2026-07-07T17:29:40.342070+00:00,3e7021d9-0e37-4f70-ab28-a485d99f8af5,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2025-12,24,456939.56,27416.37,27416.37,2026-01-15,2026-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f8a8add2-defe-4c7f-999b-90b8ced462e2,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2026-01,24,441359.01,26481.54,26481.54,2026-02-15,2026-02-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9bee96b6-32ad-48f5-8a04-07256bdc0292,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2026-02,24,474092.73,28445.56,28445.56,2026-03-15,2026-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e555c40d-2359-4740-a997-bd37eeb35a54,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2026-03,24,462832.81,27769.97,27769.97,2026-04-15,2026-04-29,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9f965602-149d-4a4b-831b-585f2b6d90ce,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2026-04,24,451816.69,27109.0,27109.0,2026-05-15,2026-06-06,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7de64af9-3f8f-466a-9678-cf64057470ff,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2026-05,24,467669.92,28060.2,28060.2,2026-06-15,2026-07-03,epfo_contributions,2026-07-07T17:29:40.342070+00:00,49be7a94-c439-469b-b115-099d2c2e0890,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00073,2026-06,23,421327.31,25279.64,25279.64,2026-07-15,2026-07-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,17892347-b91d-4dc3-a003-6d25714e85d3,7a621f5b-e359-46ae-b73c-ba4bc851bb98
MSME-00078,2024-07,33,563453.64,33807.22,33807.22,2024-08-15,2024-08-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a28f5385-f079-42b2-b1ca-6859d502ff5f,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2024-08,32,608975.38,36538.52,36538.52,2024-09-15,2024-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9f73c109-647f-43bf-b000-a0ef2a0534fd,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2024-09,32,535527.47,32131.65,32131.65,2024-10-15,2024-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,35c1e9a9-4c3d-4908-9c7d-675b72759d37,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2024-10,32,529469.73,31768.18,31768.18,2024-11-15,2024-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1ff0a014-1f87-4e0d-aaf2-c14ce9e730da,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2024-11,32,565660.94,33939.66,33939.66,2024-12-15,2024-12-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ce50927b-b344-4850-a9e7-de4409da69a3,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2024-12,33,634659.8,38079.59,38079.59,2025-01-15,2025-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7fd13064-f19d-47be-b835-8dc040095eb3,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-01,34,650869.24,39052.15,39052.15,2025-02-15,2025-02-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d2a5615c-cf3e-4ed2-9ecd-d700f488fbf4,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-02,34,606766.7,36406.0,36406.0,2025-03-15,2025-03-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4a9aba8e-aa4b-4136-a757-a597f4417fcb,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-03,33,578247.58,34694.85,34694.85,2025-04-15,2025-04-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0f7d4d68-9e18-4bf3-9dbf-eba6ae123745,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-04,34,624173.62,37450.42,37450.42,2025-05-15,2025-05-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0008f163-ef20-4c9b-bce6-d38dfcaaaab7,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-05,34,659409.31,39564.56,39564.56,2025-06-15,2025-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8081a27a-f736-4e21-8026-b3f999dff215,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-06,34,571759.41,34305.56,34305.56,2025-07-15,2025-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,557230d7-b781-49a5-b95a-e1d921a565b4,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-07,35,645815.59,38748.94,38748.94,2025-08-15,2025-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,fd3c30f2-582a-4b6b-8492-f20706afdd88,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-08,36,636774.73,38206.48,38206.48,2025-09-15,2025-09-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,81d39358-bf8c-48fb-8339-510ce0c3f5e7,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-09,37,699533.89,41972.03,41972.03,2025-10-15,2025-10-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6fe2b78b-5260-4ff0-bee5-af3c86d40bbc,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-10,38,679764.92,40785.9,40785.9,2025-11-15,2025-11-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7056b165-9fc7-4bad-a9e1-5b5c991b22b3,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-11,39,658465.95,39507.96,39507.96,2025-12-15,2025-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,48ac6c3d-54b3-45c2-baf0-c7edc85fa156,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2025-12,39,735436.43,44126.19,44126.19,2026-01-15,2026-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ee553eef-b8d9-4aa5-b127-3b6d9c32ffe2,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2026-01,40,743593.9,44615.63,44615.63,2026-02-15,2026-02-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f7fac23f-22e6-4015-b555-6909575cd8f4,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2026-02,39,663772.43,39826.35,39826.35,2026-03-15,2026-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,16fd46d2-a935-410c-8932-b3f352ab3adb,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2026-03,40,653661.78,39219.71,39219.71,2026-04-15,2026-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,78c688f7-553b-4feb-b523-0b805b66f37e,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2026-04,40,777902.76,46674.17,46674.17,2026-05-15,2026-05-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,629c1bfc-6c9a-4efb-8dad-f754d068f211,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2026-05,40,677472.89,40648.37,40648.37,2026-06-15,2026-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b27f5be6-10c0-431b-9248-3614a8bff229,6500655b-40ec-407e-a320-43503912f8bf
MSME-00078,2026-06,40,791380.86,47482.85,47482.85,2026-07-15,2026-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b9ea4906-9a3d-454e-a817-c74bcec305b8,6500655b-40ec-407e-a320-43503912f8bf
MSME-00080,2024-07,31,580188.21,34811.29,34811.29,2024-08-15,2024-08-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ca7832b5-357c-44ce-b9b1-6ed2c20a0a07,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2024-08,31,582922.11,34975.33,34975.33,2024-09-15,2024-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5f0d6333-6fcf-4a55-843a-a22182db86ec,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2024-09,31,540981.34,32458.88,32458.88,2024-10-15,2024-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,37a5867d-4489-4019-8edf-55c67abee864,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2024-10,30,577203.75,34632.22,34632.22,2024-11-15,,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4362b3db-62c3-42d0-bb11-60fcf27df775,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2024-11,30,567394.73,34043.68,34043.68,2024-12-15,2024-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,285d9c0c-652e-4edf-9517-3429d564453e,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2024-12,30,570907.84,34254.47,34254.47,2025-01-15,2025-01-22,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9d0f8f75-328b-4d21-b4a0-1562b787f25e,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-01,30,565875.48,33952.53,33952.53,2025-02-15,2025-02-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,47a3851c-4433-416f-9ddf-283ab5e76ae5,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-02,30,576177.46,34570.65,34570.65,2025-03-15,2025-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b4395bb1-32d4-4970-ad20-f53688fcf896,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-03,30,498154.43,29889.27,29889.27,2025-04-15,2025-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8cfb6dcb-4f5b-4ecd-b354-a7ad7a5d7535,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-04,30,567656.56,34059.39,34059.39,2025-05-15,2025-05-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b4c45206-1b76-4b85-acfc-22ce0253482f,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-05,30,534261.02,32055.66,32055.66,2025-06-15,2025-06-24,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e1f3f59a-018f-4829-935a-8bd721f4a7ee,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-06,30,562286.69,33737.2,33737.2,2025-07-15,2025-07-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ea1e99e4-68c0-4f70-99cc-ebc7d9c088c0,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-07,30,561619.12,33697.15,33697.15,2025-08-15,2025-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9efdda78-d298-443c-91b9-300160a38139,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-08,29,474656.63,28479.4,28479.4,2025-09-15,2025-09-22,epfo_contributions,2026-07-07T17:29:40.342070+00:00,13c6623c-b07d-4a2f-9334-77483bc7ae53,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-09,30,529754.93,31785.3,31785.3,2025-10-15,2025-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ba4eccf1-46f0-49ae-853d-e7f60cf89aef,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-10,30,519279.88,31156.79,31156.79,2025-11-15,2025-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d6428910-fbe0-4b79-a030-faf7355f5f72,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-11,30,516235.46,30974.13,30974.13,2025-12-15,2025-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1620f4c7-cdf9-48bc-9a59-869c126382c2,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2025-12,30,492449.81,29546.99,29546.99,2026-01-15,2026-01-20,epfo_contributions,2026-07-07T17:29:40.342070+00:00,31d75421-a666-43ca-b04f-1db54213cd55,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2026-01,30,513860.2,30831.61,30831.61,2026-02-15,2026-02-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9ad57b0c-080c-4170-ad0e-8644707d5595,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2026-02,30,526768.97,31606.14,31606.14,2026-03-15,2026-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,27d75b63-80b0-4c24-a14f-55f5e0064f00,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2026-03,30,539950.37,32397.02,32397.02,2026-04-15,2026-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,74a5fce6-e194-44f6-80af-cff3a5a28cc1,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2026-04,30,583220.18,34993.21,34993.21,2026-05-15,2026-05-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4bbdec54-6255-43f7-81bb-6e69d9282d75,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2026-05,30,581042.85,34862.57,34862.57,2026-06-15,2026-06-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,04646268-1364-4d74-adac-84b6e27d8ad1,1d25fde4-5910-4efa-8518-954676c38616
MSME-00080,2026-06,29,509122.56,30547.35,30547.35,2026-07-15,2026-07-18,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a51cb3fe-182e-4d0d-92bb-b36d05666b0d,1d25fde4-5910-4efa-8518-954676c38616
MSME-00081,2024-07,14,236668.88,14200.13,14200.13,2024-08-15,2024-08-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,19671ba3-22a8-41dd-bc61-385ab684f730,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2024-08,14,245992.42,14759.55,14759.55,2024-09-15,2024-09-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ea049001-62c0-474c-ad34-ba118111e876,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2024-09,14,242065.25,14523.91,14523.91,2024-10-15,2024-10-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e44f3942-1c07-4965-8fd6-e54a0a0a5f6e,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2024-10,14,248256.29,14895.38,14895.38,2024-11-15,2024-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,51f02b59-7546-43ed-aec0-ad15e7b5de7e,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2024-11,14,231555.54,13893.33,13893.33,2024-12-15,2024-12-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,79485fd2-1b2e-4e04-a814-1e1f3d1ef633,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2024-12,14,255372.41,15322.34,15322.34,2025-01-15,2025-01-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,babcc41b-eaa8-464b-9d7d-c00c17ec4de7,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-01,15,285745.24,17144.71,17144.71,2025-02-15,2025-02-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,81a515ba-1ba5-4779-8de1-333a870a0b81,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-02,15,254162.3,15249.74,15249.74,2025-03-15,2025-03-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9487377c-7da2-42da-8997-cc5fa9f06acd,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-03,15,287040.47,17222.43,17222.43,2025-04-15,2025-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,665e55cf-1293-4b51-942f-9826273101d8,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-04,15,258357.19,15501.43,15501.43,2025-05-15,2025-05-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e373a57f-2c28-4321-9d02-948a980c0641,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-05,15,257401.11,15444.07,15444.07,2025-06-15,2025-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f682eeab-f86a-447e-b631-39f772e9252b,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-06,15,282570.7,16954.24,16954.24,2025-07-15,2025-07-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1b0d6e36-f039-4cd5-bc60-c6f4b63460fe,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-07,15,245053.59,14703.22,14703.22,2025-08-15,2025-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,80da9dc8-10b0-4981-8387-2622482c6cf9,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-08,15,294744.97,17684.7,17684.7,2025-09-15,2025-09-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f94924cc-d6cc-4e4e-945d-24c1ddc4d6e9,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-09,15,251900.01,15114.0,15114.0,2025-10-15,2025-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a8449f56-5464-4a28-8284-4d0adb910551,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-10,15,254719.58,15283.17,15283.17,2025-11-15,2025-11-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d6618b58-9cf2-419d-ba87-5e6906c7ab8c,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-11,15,295746.48,17744.79,17744.79,2025-12-15,2025-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,44ec58ba-1f09-4eeb-b89e-fecb725ed7cc,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2025-12,16,304800.53,18288.03,18288.03,2026-01-15,2026-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ec1cf23b-6f67-4861-ada1-663ed8347ec2,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2026-01,16,309607.58,18576.45,18576.45,2026-02-15,2026-02-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5ddfe278-8ea1-4154-9ef1-31c7ff043bf6,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2026-02,17,331140.44,19868.43,19868.43,2026-03-15,2026-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a751403a-7057-4a5c-b8eb-3863f1667cd0,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2026-03,17,332496.1,19949.77,19949.77,2026-04-15,2026-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,bfa1e10d-236c-47f4-935d-f077b05136c0,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2026-04,17,322920.27,19375.22,19375.22,2026-05-15,2026-05-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,bb309926-bf2c-4419-87df-90341a1707d6,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2026-05,17,322088.57,19325.31,19325.31,2026-06-15,2026-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c59818ee-7708-43cb-9068-f3bd37f28ce1,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00081,2026-06,17,296233.34,17774.0,17774.0,2026-07-15,2026-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1c44058f-ecde-4d3b-8031-fc71e3534a66,effd74e6-2f40-403c-9a8d-c0f2eec83ea9
MSME-00083,2024-07,39,740117.56,44407.05,44407.05,2024-08-15,2024-08-28,epfo_contributions,2026-07-07T17:29:40.342070+00:00,39e51f95-15f6-4bce-9ed6-f9489efc8ea9,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2024-08,40,665283.65,39917.02,39917.02,2024-09-15,2024-09-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f3045a61-baec-45fc-829a-64e2c706b141,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2024-09,38,717264.63,43035.88,43035.88,2024-10-15,2024-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b95fa456-540d-4354-946c-f5960ffbf313,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2024-10,38,749972.0,44998.32,44998.32,2024-11-15,2024-12-03,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0bebf56d-bdcc-437a-b04c-d74c549814a5,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2024-11,39,685135.43,41108.13,41108.13,2024-12-15,2024-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9cf37515-6553-461c-8d58-f4d6351d8767,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2024-12,37,618097.46,37085.85,37085.85,2025-01-15,2025-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,cb7b97a3-ecda-4560-96d4-4e7635004923,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-01,38,671531.0,40291.86,40291.86,2025-02-15,2025-03-01,epfo_contributions,2026-07-07T17:29:40.342070+00:00,69dd890b-cf52-47c8-b21e-969ff96838db,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-02,37,624246.72,37454.8,37454.8,2025-03-15,2025-03-30,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ba3801c4-573b-4cb9-9def-d7ad982d003e,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-03,36,643581.25,38614.88,38614.88,2025-04-15,2025-04-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,fe7c22e1-e9f4-4c11-8a73-cd8e0295d60f,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-04,34,639216.84,38353.01,38353.01,2025-05-15,2025-05-26,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b8466038-68b5-43d1-bddb-ef1cb3cdd4b8,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-05,34,652250.05,39135.0,39135.0,2025-06-15,2025-06-26,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f3618a0f-a821-4799-a347-957e1b2a23d3,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-06,35,625139.67,37508.38,37508.38,2025-07-15,2025-07-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7cabd64a-6eb0-48f1-b5df-288a3e56b078,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-07,34,672682.32,40360.94,40360.94,2025-08-15,2025-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a6a86a9c-cca5-4db4-9707-448ccf8d32e9,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-08,36,599894.61,35993.68,35993.68,2025-09-15,2025-10-04,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2950d655-8e9e-4951-950e-5c9eec314763,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-09,35,578735.59,34724.14,34724.14,2025-10-15,2025-10-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,422d2793-cd5f-4332-ba72-c75ad0a60843,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-10,35,651300.16,39078.01,39078.01,2025-11-15,2025-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,07b0435e-6b8b-4b2c-8450-e68e67952722,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-11,35,614845.52,36890.73,36890.73,2025-12-15,2025-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,fde07654-9b65-4fcc-bc69-3ec742d2a37c,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2025-12,36,663577.02,39814.62,39814.62,2026-01-15,,epfo_contributions,2026-07-07T17:29:40.342070+00:00,bbf8994e-2942-4c2e-bc2d-5fe53652cbfa,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2026-01,36,668568.81,40114.13,40114.13,2026-02-15,2026-03-10,epfo_contributions,2026-07-07T17:29:40.342070+00:00,037e9d1d-019f-42e2-acd1-671313ce03ca,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2026-02,37,653819.53,39229.17,39229.17,2026-03-15,2026-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0938ee19-fbe8-429b-9367-b9c8b6644917,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2026-03,37,674703.28,40482.2,40482.2,2026-04-15,2026-05-09,epfo_contributions,2026-07-07T17:29:40.342070+00:00,bba267eb-90d0-4890-9e5e-b2fa0fa5b88c,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2026-04,36,628413.62,37704.82,37704.82,2026-05-15,2026-05-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6148305f-10d0-4ab5-8c8b-85231c56ad19,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2026-05,35,627548.37,37652.9,37652.9,2026-06-15,2026-07-03,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2d4b1893-2912-42cc-a291-1ab9383112e0,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00083,2026-06,35,671271.86,40276.31,40276.31,2026-07-15,,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1075c9a6-f66a-4656-a877-abaeeab6aa15,30840e8e-6bdd-474e-97a1-ff7cd5276d34
MSME-00087,2024-07,17,276384.22,16583.05,16583.05,2024-08-15,2024-08-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,38c01977-85e8-4d86-9f10-44fa959e9eac,2d675e85-87e7-4ec8-8b6b-0fa0a50d86e9
MSME-00087,2024-08,17,291726.69,17503.6,17503.6,2024-09-15,2024-09-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,05d7f15e-fb19-497a-bbe7-04e902955b3f,2d675e85-87e7-4ec8-8b6b-0fa0a50d86e9
MSME-00087,2024-09,17,280925.92,16855.56,16855.56,2024-10-15,2024-10-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,fb967115-2b19-4f2f-a1e7-723510e576c9,2d675e85-87e7-4ec8-8b6b-0fa0a50d86e9
MSME-00087,2024-10,17,324638.36,19478.3,19478.3,2024-11-15,2024-11-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,61b019a6-731b-4cf4-92d8-c4c07bbf7356,2d675e85-87e7-4ec8-8b6b-0fa0a50d86e9
