borrower_id,tier,sector,has_epfo,is_gst_registered,balance_sheet_available,has_bureau_record,has_existing_loan,has_collateral,current_ratio,leverage_ratio,dscr,interest_coverage_ratio,cash_flow_match_ratio,revenue_cagr_3yr,projected_revenue_growth_rate,customer_concentration_pct,supplier_concentration_pct,turnover_bank_ratio,gst_bank_consistency_flag,bureau_score,credit_limit_utilization_pct,bureau_report_date,owner_time_in_business_years,civil_suit_years_since_active,other_legal_dispute_years_since_active,cheque_bounce_rate,cheque_bounce_count_annualized,net_worth_to_assets_ratio,collateral_type,construction_status,estimated_value_inr,compliance_window_months,utility_payment_timeliness,rent_payment_timeliness,salary_payment_timeliness,gst_ontime_filing_ratio,gst_missed_filing_rate,gst_avg_filing_delay_days,gst_compliance_window_periods,epfo_ontime_remittance_ratio,epfo_compliance_window_periods,covenant_compliance_flag,capacity__current_ratio_status,capacity__leverage_ratio_status,capacity__dscr_status,capacity__interest_coverage_ratio_status,capacity__cash_flow_match_ratio_status,capacity__revenue_cagr_3yr_status,capacity__projected_revenue_growth_rate_status,capacity__customer_concentration_pct_status,capacity__supplier_concentration_pct_status,character__bureau_score_status,character__civil_suit_years_since_active_status,character__other_legal_dispute_years_since_active_status,character__owner_time_in_business_years_status,character__cheque_bounce_rate_status,capital__net_worth_to_assets_ratio_status,compliance__covenant_compliance_flag_status,compliance__gst_ontime_filing_ratio_status,compliance__epfo_ontime_remittance_ratio_status,compliance__utility_payment_timeliness_status,compliance__rent_payment_timeliness_status,compliance__salary_payment_timeliness_status,collateral__collateral_quality_score_status
MSME-00157,A,retail,False,True,False,False,True,False,,,5.275,10.0,100.0,-0.05,0.0136,49.21,47.28,1.1438041109692485,consistent,,,,4.2,100.0,100.0,0.0168,43.0,,,,,6,0.667,0.833,1.0,0.833,0.0,-0.83,6.0,,,,not_applicable,not_applicable,available,available,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00158,C,manufacturing,True,True,True,True,True,False,1.192,2.08,7.087,10.0,100.0,-0.08,0.0135,31.31,33.47,1.317425680595297,consistent,698.0,71.0,2026-05-05,9.5,100.0,100.0,0.0155,37.9,0.28,,,,6,0.667,0.667,0.667,0.833,0.0,-0.5,6.0,0.667,6.0,1.0,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable
MSME-00159,C,services,True,True,True,True,True,True,2.255,0.788,10.0,10.0,100.0,0.12,0.1337,34.75,47.39,1.3109080446564096,consistent,755.0,35.1,2026-06-17,9.4,100.0,100.0,0.0037,10.0,0.4792,residential,bare_plot,59474865.96,6,0.833,1.0,1.0,0.833,0.0,-0.5,6.0,1.0,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00160,C,manufacturing,True,True,True,True,True,True,1.55,5.36,6.14,10.0,100.0,0.04,0.0123,33.93,54.02,1.054989113754968,consistent,659.0,56.8,2026-05-22,4.8,100.0,100.0,0.0157,38.0,0.3951,residential,bare_plot,94747711.72,6,0.833,1.0,0.667,0.5,0.0,1.0,6.0,0.833,6.0,0.0,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
MSME-00161,A,retail,False,True,False,True,False,False,,,,,17.7,0.46,0.0124,29.6,57.82,0.1769915883367274,bank_inflow_much_lower_than_declared,694.0,68.0,2026-05-27,3.6,9.57,100.0,0.0148,11.41,,,,,6,0.667,0.333,0.667,0.833,0.0,0.5,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00162,C,retail,True,True,True,True,True,True,2.416,0.487,10.0,10.0,92.94,0.06,0.143,41.88,55.11,0.9293978274667548,consistent,810.0,18.6,2026-06-29,32.9,100.0,100.0,0.0044,16.0,0.492,industrial,constructed,351359641.58,6,0.833,0.833,1.0,0.833,0.0,-1.17,6.0,1.0,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00163,A,services,False,True,False,True,False,False,,,,,100.0,0.23,0.1144,48.42,39.41,1.4436014668961468,consistent,717.0,15.0,2026-05-25,1.3,100.0,100.0,0.0044,15.96,,,,,6,0.833,0.5,0.833,1.0,0.0,-1.33,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00164,A,services,False,True,False,True,True,True,,,3.0,10.0,70.05,0.01,0.1324,30.78,29.9,0.7005240284646295,consistent,705.0,40.9,2026-06-11,1.3,100.0,100.0,0.0037,4.0,,commercial,constructed,31191792.81,6,0.833,0.833,0.833,0.833,0.0,-1.17,6.0,,,1.0,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,not_applicable,available,available,available,available
MSME-00165,A,services,False,True,True,True,True,True,0.985,10.0,0.297,2.429,11.51,,-0.0834,23.16,34.25,0.1151277135277041,bank_inflow_much_lower_than_declared,424.0,100.0,2026-06-10,2.0,100.0,100.0,0.0197,9.28,0.149,commercial,constructed,28502800.96,5,0.2,0.4,0.4,0.167,0.167,19.8,6.0,,,,available,available,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,available,available,available,available,insufficient_data,available,not_applicable,insufficient_data,not_applicable,insufficient_data,insufficient_data,insufficient_data,available
MSME-00166,A,services,False,True,False,False,True,False,,,10.0,10.0,100.0,0.15,0.0955,44.17,36.25,1.3896919267828138,consistent,,,,1.7,100.0,100.0,0.005,18.0,,,,,6,1.0,0.833,1.0,1.0,0.0,-1.5,6.0,,,0.0,not_applicable,not_applicable,available,available,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,available,available,not_applicable,available,available,available,not_applicable
MSME-00167,C,services,True,True,True,True,False,True,0.834,10.0,,,100.0,-0.42,-0.0993,33.37,36.73,4.128758758036129,bank_inflow_much_higher_than_declared,644.0,54.1,2026-06-06,11.7,100.0,100.0,0.0432,65.0,0.125,industrial,constructed,91354962.95,6,0.5,0.333,1.0,0.5,0.167,8.6,6.0,0.5,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00168,C,retail,True,True,True,True,True,False,3.071,0.544,4.18,10.0,85.2,0.11,0.1493,55.19,33.56,0.8519545601689451,consistent,732.0,38.0,2026-05-26,28.6,100.0,100.0,0.0038,14.0,0.3617,,,,6,0.833,1.0,0.667,0.833,0.0,-1.17,6.0,1.0,6.0,1.0,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable
MSME-00169,A,manufacturing,False,True,False,True,False,True,,,,,100.0,0.05,0.0113,46.18,35.67,1.2810837946599871,consistent,769.0,58.5,2026-05-08,6.1,100.0,100.0,0.0149,35.9,,residential,constructed,111733067.01,6,1.0,0.667,0.833,0.667,0.0,0.0,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,available
MSME-00170,C,manufacturing,True,True,True,True,True,False,1.78,0.266,1.292,10.0,93.28,0.01,0.1412,39.84,33.98,0.9327931069154154,consistent,772.0,12.3,2026-05-07,14.9,100.0,100.0,0.007,25.93,0.4361,,,,6,1.0,0.833,1.0,0.833,0.0,-0.5,6.0,1.0,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
MSME-00171,A,retail,False,True,False,True,False,True,,,,,100.0,0.04,0.1282,34.06,36.18,1.2565754301293028,consistent,708.0,24.6,2026-05-15,5.2,100.0,100.0,0.0049,10.97,,commercial,constructed,73542746.43,6,1.0,0.833,0.833,0.833,0.0,-1.33,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,available
MSME-00172,A,services,False,True,False,True,True,False,,,10.0,10.0,100.0,0.08,0.115,55.61,41.1,1.493643696020227,consistent,778.0,36.5,2026-05-14,4.3,100.0,100.0,0.0033,12.0,,,,,6,1.0,1.0,1.0,1.0,0.0,-2.0,6.0,,,1.0,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,not_applicable,available,available,available,not_applicable
MSME-00173,A,manufacturing,False,False,True,False,False,False,2.399,0.613,,,46.71,,0.1163,31.14,36.04,,unscoreable,,,,0.8,100.0,100.0,0.0027,9.95,0.5391,,,,4,1.0,0.75,0.75,,,,,,,,available,available,not_applicable,not_applicable,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,not_applicable,available,available,available,insufficient_data,available,not_applicable,not_applicable,not_applicable,insufficient_data,insufficient_data,insufficient_data,not_applicable
MSME-00174,C,services,True,True,True,True,False,True,0.839,3.316,,,25.66,0.2,-0.093,30.1,58.16,0.2565915614362989,bank_inflow_much_lower_than_declared,611.0,74.3,2026-05-13,8.8,100.0,0.1,0.0573,38.31,0.1844,industrial,constructed,51547765.45,6,0.5,0.5,0.333,0.5,0.0,12.0,6.0,0.667,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00175,A,trading,False,True,False,True,True,True,,,10.0,10.0,100.0,-0.04,0.1386,36.48,35.86,2.4706844602467695,bank_inflow_much_higher_than_declared,860.0,58.0,2026-05-26,6.5,100.0,100.0,0.0037,10.97,,residential,constructed,62762200.1,6,1.0,1.0,1.0,0.833,0.0,-0.83,6.0,,,,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,available
MSME-00176,A,manufacturing,False,True,False,True,True,False,,,1.737,10.0,100.0,-0.04,0.0141,31.99,36.47,1.1007151245357345,consistent,718.0,61.8,2026-05-20,2.8,100.0,100.0,0.0129,17.0,,,,,6,0.667,0.833,0.833,0.667,0.0,2.17,6.0,,,,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00177,A,trading,False,True,False,True,False,False,,,,,100.0,0.14,0.1191,54.29,40.41,2.352608771619468,bank_inflow_much_higher_than_declared,785.0,55.0,2026-05-16,5.9,100.0,100.0,0.0027,8.98,,,,,6,1.0,1.0,1.0,0.833,0.0,-1.17,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00178,C,services,True,True,False,True,True,False,,,8.124,10.0,100.0,-0.06,0.119,33.47,35.48,1.4709894538709816,consistent,742.0,49.6,2026-06-16,21.5,100.0,100.0,0.0035,13.0,,,,,6,1.0,0.833,0.833,0.833,0.0,-0.83,6.0,1.0,6.0,,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,available,available,available,available,not_applicable
MSME-00179,C,trading,True,True,True,True,True,True,1.634,3.823,4.208,10.0,100.0,-0.16,0.0136,54.82,54.55,1.5851469986540605,consistent,511.0,67.0,2026-06-05,16.6,100.0,100.0,0.0144,35.0,0.447,commercial,constructed,149313441.21,6,1.0,0.833,1.0,1.0,0.0,-2.33,6.0,0.667,6.0,1.0,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
MSME-00180,C,retail,True,True,True,True,True,True,2.531,0.31,10.0,10.0,100.0,0.04,0.1235,40.1,32.62,1.6950523613203992,consistent,794.0,13.9,2026-06-07,4.2,100.0,100.0,0.0025,8.98,0.4835,industrial,bare_plot,71171651.42,6,0.833,1.0,0.833,1.0,0.0,-1.33,6.0,1.0,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00181,C,manufacturing,True,True,True,True,True,True,0.714,9.881,1.039,7.661,100.0,-0.69,-0.0916,55.42,34.87,33.83677182252789,bank_inflow_much_higher_than_declared,546.0,85.6,2026-05-02,17.4,100.0,100.0,0.0505,94.0,0.2005,industrial,bare_plot,141291922.28,6,0.5,0.5,1.0,0.667,0.0,5.17,6.0,0.5,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00182,C,manufacturing,True,True,True,True,False,True,0.965,3.559,,,100.0,-0.28,-0.0757,36.26,33.39,1.2680519111125252,consistent,626.0,78.3,2026-06-20,8.6,100.0,100.0,0.0502,49.54,0.1302,residential,constructed,18695987.69,6,0.5,0.667,0.333,0.333,0.0,14.5,6.0,0.333,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00183,A,retail,False,True,False,False,False,False,,,,,100.0,0.0,0.0121,33.42,34.0,1.312835722731961,consistent,,,,7.3,100.0,100.0,0.0145,26.07,,,,,6,0.667,0.833,0.5,0.333,0.0,4.67,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00184,A,manufacturing,False,True,True,True,False,False,2.37,0.501,,,82.17,0.37,0.1449,35.51,42.45,0.8217250049871092,consistent,740.0,39.6,2026-05-25,6.4,100.0,100.0,0.0056,20.0,0.4705,,,,6,1.0,1.0,1.0,1.0,0.0,-1.5,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00185,C,trading,True,True,True,True,True,False,2.215,0.333,3.086,10.0,100.0,0.04,0.145,36.44,32.86,1.480157049348525,consistent,769.0,39.5,2026-06-18,13.7,100.0,100.0,0.0039,14.0,0.5457,,,,6,1.0,0.833,0.833,1.0,0.0,-2.17,6.0,0.833,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
MSME-00186,C,services,True,True,True,True,False,False,0.699,3.588,,,100.0,-0.48,-0.0972,33.97,46.04,3.9760223568046658,bank_inflow_much_higher_than_declared,624.0,97.7,2026-05-09,8.1,100.0,3.06,0.056,93.0,0.1635,,,,6,0.667,0.333,0.5,0.333,0.0,13.5,6.0,0.667,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
MSME-00187,A,retail,False,True,False,False,False,True,,,,,100.0,0.13,0.138,29.99,34.65,1.2752708292173485,consistent,,,,2.6,100.0,100.0,0.0033,11.97,,commercial,constructed,65370729.54,6,1.0,0.833,1.0,1.0,0.0,-1.17,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,available
MSME-00188,A,retail,False,True,True,False,True,True,1.722,0.394,1.413,10.0,47.14,0.13,0.1193,34.59,34.79,0.4713622449461997,consistent,,,,5.5,100.0,100.0,0.0041,4.03,0.4467,commercial,constructed,11472789.96,6,1.0,0.833,0.833,1.0,0.0,-1.33,6.0,,,1.0,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available,available,not_applicable,available,available,available,available
